order_id,customer_id,customer_name,order_date,region,product_id,product_name,quantity,unit_price,line_total
34359738452,0,Ford,2024-12-07,NA,2,Spark Plug,3,8.0,23.52
25769803862,3,Bosch,2024-12-07,EU,2,Spark Plug,7,8.0,45.36
25769803862,3,Bosch,2024-12-07,EU,1,Oil Filter,1,15.0,14.55
25769803862,3,Bosch,2024-12-07,EU,0,Brake Pad,5,50.0,245
34359738452,0,Ford,2024-12-07,NA,1,Oil Filter,10,15.0,127.5
19,4,NAPA,2024-12-08,NA,2,Spark Plug,2,8.0,15.52
60129542221,0,Ford,2024-12-08,NA,2,Spark Plug,3,8.0,20.64
19,4,NAPA,2024-12-08,NA,0,Brake Pad,5,50.0,205
19,4,NAPA,2024-12-08,NA,1,Oil Filter,8,15.0,109.2
42949673039,1,GM,2024-12-08,EU,2,Spark Plug,9,8.0,66.24
42949673039,1,GM,2024-12-08,EU,0,Brake Pad,5,50.0,227.5
42949673039,1,GM,2024-12-08,EU,1,Oil Filter,6,15.0,81
60129542221,0,Ford,2024-12-08,NA,0,Brake Pad,4,50.0,192
60129542221,0,Ford,2024-12-08,NA,1,Oil Filter,7,15.0,98.7
42949673066,2,AutoZone,2024-12-09,EU,0,Brake Pad,1,50.0,45
42949673066,2,AutoZone,2024-12-09,EU,1,Oil Filter,1,15.0,14.55
42949673066,2,AutoZone,2024-12-09,EU,2,Spark Plug,8,8.0,63.36
93,1,GM,2024-12-10,NA,2,Spark Plug,6,8.0,42.72
17179869300,4,NAPA,2024-12-10,EU,2,Spark Plug,2,8.0,14.56
34359738426,3,Bosch,2024-12-10,NA,2,Spark Plug,10,8.0,76.8
17179869300,4,NAPA,2024-12-10,EU,1,Oil Filter,5,15.0,62.25
93,1,GM,2024-12-10,NA,1,Oil Filter,9,15.0,130.95
25769803814,1,GM,2024-12-10,EU,0,Brake Pad,10,50.0,490
8589934644,1,GM,2024-12-10,EU,1,Oil Filter,1,15.0,12
17179869300,4,NAPA,2024-12-10,EU,0,Brake Pad,10,50.0,490
34359738416,0,Ford,2024-12-10,EU,1,Oil Filter,9,15.0,132.3
34359738416,0,Ford,2024-12-10,EU,2,Spark Plug,2,8.0,13.76
34359738426,3,Bosch,2024-12-10,NA,0,Brake Pad,7,50.0,294
25769803814,1,GM,2024-12-10,EU,2,Spark Plug,10,8.0,64.8
93,1,GM,2024-12-10,NA,0,Brake Pad,7,50.0,287
25769803814,1,GM,2024-12-10,EU,1,Oil Filter,1,15.0,14.25
34359738426,3,Bosch,2024-12-10,NA,1,Oil Filter,5,15.0,65.25
8589934644,1,GM,2024-12-10,EU,0,Brake Pad,6,50.0,297
8589934644,1,GM,2024-12-10,EU,2,Spark Plug,5,8.0,38.4
34359738416,0,Ford,2024-12-10,EU,0,Brake Pad,4,50.0,162
51539607566,4,NAPA,2024-12-11,NA,1,Oil Filter,1,15.0,12.45
24,0,Ford,2024-12-11,EU,2,Spark Plug,10,8.0,79.2
24,0,Ford,2024-12-11,EU,0,Brake Pad,7,50.0,308
24,0,Ford,2024-12-11,EU,1,Oil Filter,2,15.0,28.8
51539607566,4,NAPA,2024-12-11,NA,2,Spark Plug,3,8.0,22.32
51539607566,4,NAPA,2024-12-11,NA,0,Brake Pad,1,50.0,41.5
34359738391,3,Bosch,2024-12-12,NA,0,Brake Pad,1,50.0,40
34359738391,3,Bosch,2024-12-12,NA,1,Oil Filter,2,15.0,26.4
34359738391,3,Bosch,2024-12-12,NA,2,Spark Plug,2,8.0,14.08
60129542171,3,Bosch,2024-12-13,EU,1,Oil Filter,4,15.0,57.6
60129542171,3,Bosch,2024-12-13,EU,0,Brake Pad,1,50.0,48
60129542171,3,Bosch,2024-12-13,EU,2,Spark Plug,7,8.0,46.48
8589934600,2,AutoZone,2024-12-14,EU,2,Spark Plug,4,8.0,26.24
34359738410,4,NAPA,2024-12-14,EU,2,Spark Plug,8,8.0,57.6
34359738410,4,NAPA,2024-12-14,EU,1,Oil Filter,4,15.0,59.4
8589934600,2,AutoZone,2024-12-14,EU,0,Brake Pad,7,50.0,336
8589934600,2,AutoZone,2024-12-14,EU,1,Oil Filter,10,15.0,147
34359738410,4,NAPA,2024-12-14,EU,0,Brake Pad,7,50.0,311.5
34359738447,4,NAPA,2024-12-15,EU,0,Brake Pad,9,50.0,400.5
34359738457,0,Ford,2024-12-15,EU,2,Spark Plug,2,8.0,14.88
34359738447,4,NAPA,2024-12-15,EU,1,Oil Filter,6,15.0,88.2
34359738457,0,Ford,2024-12-15,EU,1,Oil Filter,4,15.0,53.4
25769803830,0,Ford,2024-12-15,NA,0,Brake Pad,6,50.0,273
25769803830,0,Ford,2024-12-15,NA,2,Spark Plug,9,8.0,72
51539607657,2,AutoZone,2024-12-15,EU,1,Oil Filter,2,15.0,30
51539607582,1,GM,2024-12-15,NA,0,Brake Pad,1,50.0,47
51539607657,2,AutoZone,2024-12-15,EU,2,Spark Plug,7,8.0,50.96
51539607582,1,GM,2024-12-15,NA,1,Oil Filter,4,15.0,58.2
51539607657,2,AutoZone,2024-12-15,EU,0,Brake Pad,5,50.0,212.5
25769803831,1,GM,2024-12-15,EU,0,Brake Pad,9,50.0,427.5
25769803831,1,GM,2024-12-15,EU,1,Oil Filter,7,15.0,91.35
25769803830,0,Ford,2024-12-15,NA,1,Oil Filter,6,15.0,84.6
51539607582,1,GM,2024-12-15,NA,2,Spark Plug,10,8.0,64.8
34359738457,0,Ford,2024-12-15,EU,0,Brake Pad,3,50.0,139.5
25769803831,1,GM,2024-12-15,EU,2,Spark Plug,9,8.0,61.92
34359738447,4,NAPA,2024-12-15,EU,2,Spark Plug,7,8.0,53.2
25769803805,4,NAPA,2024-12-16,EU,1,Oil Filter,2,15.0,27.6
25769803805,4,NAPA,2024-12-16,EU,2,Spark Plug,9,8.0,65.52
25769803805,4,NAPA,2024-12-16,EU,0,Brake Pad,9,50.0,400.5
60129542168,4,NAPA,2024-12-16,EU,2,Spark Plug,3,8.0,21.12
60129542168,4,NAPA,2024-12-16,EU,0,Brake Pad,2,50.0,87
60129542168,4,NAPA,2024-12-16,EU,1,Oil Filter,9,15.0,110.7
25769803898,2,AutoZone,2024-12-17,NA,0,Brake Pad,10,50.0,485
25769803898,2,AutoZone,2024-12-17,NA,1,Oil Filter,7,15.0,95.55
25769803898,2,AutoZone,2024-12-17,NA,2,Spark Plug,6,8.0,40.32
42,3,Bosch,2024-12-17,EU,0,Brake Pad,5,50.0,215
42,3,Bosch,2024-12-17,EU,2,Spark Plug,5,8.0,35.2
42,3,Bosch,2024-12-17,EU,1,Oil Filter,4,15.0,60
42949672976,4,NAPA,2024-12-17,EU,0,Brake Pad,4,50.0,186
42949672976,4,NAPA,2024-12-17,EU,1,Oil Filter,1,15.0,12.6
42949672976,4,NAPA,2024-12-17,EU,2,Spark Plug,9,8.0,61.2
34359738377,4,NAPA,2024-12-18,NA,1,Oil Filter,6,15.0,79.2
34359738377,4,NAPA,2024-12-18,NA,2,Spark Plug,2,8.0,14.4
34359738377,4,NAPA,2024-12-18,NA,0,Brake Pad,7,50.0,318.5
34359738404,2,AutoZone,2024-12-19,EU,1,Oil Filter,9,15.0,133.65
34359738404,2,AutoZone,2024-12-19,EU,2,Spark Plug,8,8.0,61.44
34359738404,2,AutoZone,2024-12-19,EU,0,Brake Pad,4,50.0,192
34359738376,2,AutoZone,2024-12-19,NA,2,Spark Plug,6,8.0,44.16
34359738376,2,AutoZone,2024-12-19,NA,1,Oil Filter,10,15.0,142.5
34359738376,2,AutoZone,2024-12-19,NA,0,Brake Pad,6,50.0,252
25769803888,4,NAPA,2024-12-19,EU,2,Spark Plug,7,8.0,48.16
25769803882,0,Ford,2024-12-19,EU,2,Spark Plug,1,8.0,7.12
17179869216,1,GM,2024-12-19,EU,0,Brake Pad,6,50.0,264
25769803888,4,NAPA,2024-12-19,EU,0,Brake Pad,2,50.0,82
25769803882,0,Ford,2024-12-19,EU,1,Oil Filter,8,15.0,108
25769803882,0,Ford,2024-12-19,EU,0,Brake Pad,4,50.0,180
8,2,AutoZone,2024-12-19,NA,1,Oil Filter,9,15.0,113.4
8,2,AutoZone,2024-12-19,NA,0,Brake Pad,3,50.0,144
25769803888,4,NAPA,2024-12-19,EU,1,Oil Filter,3,15.0,36.45
8,2,AutoZone,2024-12-19,NA,2,Spark Plug,5,8.0,32.4
51539607579,1,GM,2024-12-19,EU,1,Oil Filter,6,15.0,89.1
51539607579,1,GM,2024-12-19,EU,2,Spark Plug,10,8.0,64.8
17179869216,1,GM,2024-12-19,EU,2,Spark Plug,4,8.0,29.76
51539607579,1,GM,2024-12-19,EU,0,Brake Pad,10,50.0,405
17179869216,1,GM,2024-12-19,EU,1,Oil Filter,9,15.0,109.35
51539607563,1,GM,2024-12-21,NA,0,Brake Pad,10,50.0,460
51539607563,1,GM,2024-12-21,NA,2,Spark Plug,10,8.0,64
51539607563,1,GM,2024-12-21,NA,1,Oil Filter,1,15.0,13.5
8589934610,0,Ford,2024-12-21,EU,1,Oil Filter,10,15.0,142.5
8589934628,4,NAPA,2024-12-21,NA,2,Spark Plug,9,8.0,58.32
8589934610,0,Ford,2024-12-21,EU,2,Spark Plug,9,8.0,66.24
8589934628,4,NAPA,2024-12-21,NA,1,Oil Filter,8,15.0,105.6
8589934628,4,NAPA,2024-12-21,NA,0,Brake Pad,7,50.0,332.5
8589934610,0,Ford,2024-12-21,EU,0,Brake Pad,3,50.0,132
42949673043,4,NAPA,2024-12-22,NA,2,Spark Plug,9,8.0,70.56
17179869217,2,AutoZone,2024-12-22,NA,2,Spark Plug,1,8.0,7.76
34359738425,2,AutoZone,2024-12-22,EU,1,Oil Filter,4,15.0,49.8
34359738425,2,AutoZone,2024-12-22,EU,0,Brake Pad,3,50.0,133.5
17179869217,2,AutoZone,2024-12-22,NA,1,Oil Filter,8,15.0,116.4
17179869217,2,AutoZone,2024-12-22,NA,0,Brake Pad,3,50.0,135
42949673043,4,NAPA,2024-12-22,NA,0,Brake Pad,8,50.0,384
42949673058,4,NAPA,2024-12-22,NA,0,Brake Pad,4,50.0,170
42949673058,4,NAPA,2024-12-22,NA,1,Oil Filter,7,15.0,100.8
42949673043,4,NAPA,2024-12-22,NA,1,Oil Filter,6,15.0,79.2
42949673058,4,NAPA,2024-12-22,NA,2,Spark Plug,10,8.0,79.2
34359738425,2,AutoZone,2024-12-22,EU,2,Spark Plug,6,8.0,45.6
115,0,Ford,2024-12-23,NA,0,Brake Pad,10,50.0,455
115,0,Ford,2024-12-23,NA,1,Oil Filter,1,15.0,14.1
60129542155,3,Bosch,2024-12-23,NA,0,Brake Pad,8,50.0,340
60129542155,3,Bosch,2024-12-23,NA,1,Oil Filter,5,15.0,60.75
60129542155,3,Bosch,2024-12-23,NA,2,Spark Plug,6,8.0,47.04
17179869245,0,Ford,2024-12-23,EU,2,Spark Plug,7,8.0,53.76
17179869245,0,Ford,2024-12-23,EU,0,Brake Pad,4,50.0,176
8589934656,0,Ford,2024-12-23,NA,2,Spark Plug,8,8.0,51.84
8589934656,0,Ford,2024-12-23,NA,0,Brake Pad,8,50.0,384
8589934668,1,GM,2024-12-23,NA,1,Oil Filter,2,15.0,28.5
8589934668,1,GM,2024-12-23,NA,0,Brake Pad,5,50.0,237.5
8589934656,0,Ford,2024-12-23,NA,1,Oil Filter,4,15.0,49.2
8589934668,1,GM,2024-12-23,NA,2,Spark Plug,7,8.0,50.4
17179869245,0,Ford,2024-12-23,EU,1,Oil Filter,2,15.0,26.1
115,0,Ford,2024-12-23,NA,2,Spark Plug,3,8.0,20.16
34359738422,4,NAPA,2024-12-24,NA,0,Brake Pad,3,50.0,139.5
58,3,Bosch,2024-12-24,NA,2,Spark Plug,7,8.0,48.16
58,3,Bosch,2024-12-24,NA,1,Oil Filter,10,15.0,145.5
51539607581,1,GM,2024-12-24,EU,0,Brake Pad,1,50.0,43
42949672997,2,AutoZone,2024-12-24,NA,0,Brake Pad,4,50.0,166
34359738422,4,NAPA,2024-12-24,NA,2,Spark Plug,6,8.0,45.12
58,3,Bosch,2024-12-24,NA,0,Brake Pad,8,50.0,324
51539607671,1,GM,2024-12-24,EU,2,Spark Plug,10,8.0,70.4
51539607671,1,GM,2024-12-24,EU,1,Oil Filter,4,15.0,55.8
51539607581,1,GM,2024-12-24,EU,2,Spark Plug,9,8.0,67.68
51539607581,1,GM,2024-12-24,EU,1,Oil Filter,3,15.0,43.2
34359738422,4,NAPA,2024-12-24,NA,1,Oil Filter,4,15.0,55.2
42949672997,2,AutoZone,2024-12-24,NA,2,Spark Plug,8,8.0,60.16
42949672997,2,AutoZone,2024-12-24,NA,1,Oil Filter,2,15.0,25.2
51539607671,1,GM,2024-12-24,EU,0,Brake Pad,1,50.0,46.5
34359738396,2,AutoZone,2024-12-25,NA,2,Spark Plug,6,8.0,40.8
25769803787,2,AutoZone,2024-12-25,NA,2,Spark Plug,8,8.0,56.96
25769803787,2,AutoZone,2024-12-25,NA,0,Brake Pad,8,50.0,388
25769803787,2,AutoZone,2024-12-25,NA,1,Oil Filter,4,15.0,52.8
42949673057,0,Ford,2024-12-25,EU,2,Spark Plug,7,8.0,54.88
34359738396,2,AutoZone,2024-12-25,NA,0,Brake Pad,2,50.0,83
8589934599,4,NAPA,2024-12-25,NA,1,Oil Filter,10,15.0,126
51539607649,2,AutoZone,2024-12-25,EU,1,Oil Filter,1,15.0,12.9
51539607649,2,AutoZone,2024-12-25,EU,0,Brake Pad,1,50.0,46
51539607649,2,AutoZone,2024-12-25,EU,2,Spark Plug,7,8.0,54.32
42949673057,0,Ford,2024-12-25,EU,1,Oil Filter,7,15.0,85.05
34359738396,2,AutoZone,2024-12-25,NA,1,Oil Filter,1,15.0,13.8
8589934670,1,GM,2024-12-25,EU,0,Brake Pad,6,50.0,285
8589934670,1,GM,2024-12-25,EU,2,Spark Plug,8,8.0,62.72
8589934670,1,GM,2024-12-25,EU,1,Oil Filter,5,15.0,69.75
42949673057,0,Ford,2024-12-25,EU,0,Brake Pad,8,50.0,328
42949673014,4,NAPA,2024-12-25,EU,1,Oil Filter,10,15.0,121.5
42949673014,4,NAPA,2024-12-25,EU,2,Spark Plug,8,8.0,63.36
8589934599,4,NAPA,2024-12-25,NA,2,Spark Plug,8,8.0,53.12
42949673014,4,NAPA,2024-12-25,EU,0,Brake Pad,8,50.0,352
8589934599,4,NAPA,2024-12-25,NA,0,Brake Pad,8,50.0,320
34359738375,3,Bosch,2024-12-26,EU,2,Spark Plug,10,8.0,74.4
25769803807,3,Bosch,2024-12-26,NA,2,Spark Plug,8,8.0,60.8
25769803807,3,Bosch,2024-12-26,NA,1,Oil Filter,7,15.0,94.5
25769803807,3,Bosch,2024-12-26,NA,0,Brake Pad,2,50.0,94
34359738375,3,Bosch,2024-12-26,EU,1,Oil Filter,8,15.0,105.6
51539607587,1,GM,2024-12-26,EU,2,Spark Plug,7,8.0,46.48
51539607587,1,GM,2024-12-26,EU,0,Brake Pad,1,50.0,49
51539607587,1,GM,2024-12-26,EU,1,Oil Filter,8,15.0,105.6
8589934665,4,NAPA,2024-12-26,EU,2,Spark Plug,2,8.0,15.2
8589934665,4,NAPA,2024-12-26,EU,0,Brake Pad,5,50.0,207.5
8589934695,0,Ford,2024-12-26,NA,0,Brake Pad,2,50.0,98
8589934665,4,NAPA,2024-12-26,EU,1,Oil Filter,9,15.0,124.2
8589934695,0,Ford,2024-12-26,NA,2,Spark Plug,3,8.0,21.6
8589934695,0,Ford,2024-12-26,NA,1,Oil Filter,9,15.0,120.15
34359738375,3,Bosch,2024-12-26,EU,0,Brake Pad,1,50.0,43.5
25769803801,3,Bosch,2024-12-27,EU,0,Brake Pad,6,50.0,264
25769803801,3,Bosch,2024-12-27,EU,1,Oil Filter,3,15.0,38.7
25769803801,3,Bosch,2024-12-27,EU,2,Spark Plug,6,8.0,39.36
8589934626,2,AutoZone,2024-12-27,NA,1,Oil Filter,3,15.0,38.25
8589934626,2,AutoZone,2024-12-27,NA,2,Spark Plug,7,8.0,46.48
42949673018,0,Ford,2024-12-27,EU,1,Oil Filter,10,15.0,148.5
8589934626,2,AutoZone,2024-12-27,NA,0,Brake Pad,4,50.0,196
42949673018,0,Ford,2024-12-27,EU,0,Brake Pad,1,50.0,46
42949673018,0,Ford,2024-12-27,EU,2,Spark Plug,2,8.0,15.52
17179869272,3,Bosch,2024-12-28,EU,1,Oil Filter,10,15.0,141
17179869272,3,Bosch,2024-12-28,EU,0,Brake Pad,9,50.0,373.5
17179869232,0,Ford,2024-12-28,EU,2,Spark Plug,1,8.0,7.28
42949672987,1,GM,2024-12-28,EU,2,Spark Plug,8,8.0,63.36
17179869232,0,Ford,2024-12-28,EU,1,Oil Filter,1,15.0,13.35
17179869232,0,Ford,2024-12-28,EU,0,Brake Pad,7,50.0,290.5
42949672987,1,GM,2024-12-28,EU,0,Brake Pad,5,50.0,210
17179869272,3,Bosch,2024-12-28,EU,2,Spark Plug,9,8.0,63.36
42949672987,1,GM,2024-12-28,EU,1,Oil Filter,7,15.0,100.8
25769803864,4,NAPA,2024-12-29,NA,0,Brake Pad,10,50.0,460
25769803864,4,NAPA,2024-12-29,NA,1,Oil Filter,7,15.0,85.05
25769803864,4,NAPA,2024-12-29,NA,2,Spark Plug,8,8.0,55.68
60129542211,2,AutoZone,2024-12-29,EU,0,Brake Pad,2,50.0,100
60129542211,2,AutoZone,2024-12-29,EU,1,Oil Filter,3,15.0,42.75
60129542253,3,Bosch,2024-12-29,EU,2,Spark Plug,2,8.0,15.84
60129542253,3,Bosch,2024-12-29,EU,1,Oil Filter,9,15.0,110.7
60129542253,3,Bosch,2024-12-29,EU,0,Brake Pad,5,50.0,235
60129542211,2,AutoZone,2024-12-29,EU,2,Spark Plug,10,8.0,64.8
25769803857,3,Bosch,2024-12-31,NA,0,Brake Pad,8,50.0,376
25769803857,3,Bosch,2024-12-31,NA,2,Spark Plug,10,8.0,66.4
25769803857,3,Bosch,2024-12-31,NA,1,Oil Filter,8,15.0,114
17179869293,3,Bosch,2025-01-01,EU,1,Oil Filter,9,15.0,126.9
17179869293,3,Bosch,2025-01-01,EU,0,Brake Pad,4,50.0,180
17179869293,3,Bosch,2025-01-01,EU,2,Spark Plug,3,8.0,22.56
60129542181,3,Bosch,2025-01-02,EU,2,Spark Plug,3,8.0,22.08
60129542181,3,Bosch,2025-01-02,EU,0,Brake Pad,4,50.0,198
60129542181,3,Bosch,2025-01-02,EU,1,Oil Filter,1,15.0,14.55
8589934691,2,AutoZone,2025-01-03,EU,2,Spark Plug,5,8.0,38
8589934691,2,AutoZone,2025-01-03,EU,0,Brake Pad,9,50.0,423
8589934606,2,AutoZone,2025-01-03,NA,2,Spark Plug,9,8.0,64.08
8589934691,2,AutoZone,2025-01-03,EU,1,Oil Filter,6,15.0,72.9
8589934606,2,AutoZone,2025-01-03,NA,0,Brake Pad,8,50.0,384
8589934606,2,AutoZone,2025-01-03,NA,1,Oil Filter,7,15.0,102.9
25769803854,4,NAPA,2025-01-04,NA,0,Brake Pad,8,50.0,368
25769803854,4,NAPA,2025-01-04,NA,1,Oil Filter,2,15.0,24.6
60129542256,2,AutoZone,2025-01-04,EU,2,Spark Plug,4,8.0,26.88
60129542256,2,AutoZone,2025-01-04,EU,0,Brake Pad,2,50.0,82
60129542266,1,GM,2025-01-04,NA,0,Brake Pad,1,50.0,49.5
60129542266,1,GM,2025-01-04,NA,1,Oil Filter,1,15.0,13.95
60129542266,1,GM,2025-01-04,NA,2,Spark Plug,8,8.0,51.2
25769803854,4,NAPA,2025-01-04,NA,2,Spark Plug,8,8.0,53.76
25769803808,1,GM,2025-01-04,NA,2,Spark Plug,3,8.0,20.4
60129542256,2,AutoZone,2025-01-04,EU,1,Oil Filter,7,15.0,91.35
25769803808,1,GM,2025-01-04,NA,1,Oil Filter,5,15.0,72
25769803808,1,GM,2025-01-04,NA,0,Brake Pad,1,50.0,44.5
17179869288,2,AutoZone,2025-01-05,NA,0,Brake Pad,4,50.0,172
51539607614,1,GM,2025-01-05,EU,0,Brake Pad,8,50.0,384
51539607614,1,GM,2025-01-05,EU,2,Spark Plug,7,8.0,54.32
51539607614,1,GM,2025-01-05,EU,1,Oil Filter,1,15.0,14.1
17179869288,2,AutoZone,2025-01-05,NA,2,Spark Plug,9,8.0,67.68
17179869288,2,AutoZone,2025-01-05,NA,1,Oil Filter,3,15.0,36.9
101,4,NAPA,2025-01-06,EU,2,Spark Plug,1,8.0,6.96
101,4,NAPA,2025-01-06,EU,0,Brake Pad,4,50.0,170
101,4,NAPA,2025-01-06,EU,1,Oil Filter,9,15.0,112.05
17179869193,1,GM,2025-01-07,EU,2,Spark Plug,4,8.0,31.68
17179869193,1,GM,2025-01-07,EU,1,Oil Filter,7,15.0,89.25
17179869193,1,GM,2025-01-07,EU,0,Brake Pad,1,50.0,44
8589934690,1,GM,2025-01-08,EU,0,Brake Pad,9,50.0,369
25769803779,3,Bosch,2025-01-08,NA,2,Spark Plug,3,8.0,22.8
8589934608,4,NAPA,2025-01-08,EU,1,Oil Filter,4,15.0,57.6
8589934608,4,NAPA,2025-01-08,EU,0,Brake Pad,6,50.0,246
8589934608,4,NAPA,2025-01-08,EU,2,Spark Plug,7,8.0,48.16
25769803779,3,Bosch,2025-01-08,NA,0,Brake Pad,2,50.0,90
25769803847,2,AutoZone,2025-01-08,NA,0,Brake Pad,4,50.0,194
25769803797,4,NAPA,2025-01-08,EU,1,Oil Filter,9,15.0,132.3
25769803847,2,AutoZone,2025-01-08,NA,1,Oil Filter,4,15.0,60
25769803797,4,NAPA,2025-01-08,EU,0,Brake Pad,8,50.0,396
25769803779,3,Bosch,2025-01-08,NA,1,Oil Filter,9,15.0,110.7
8589934690,1,GM,2025-01-08,EU,1,Oil Filter,7,15.0,93.45
8589934690,1,GM,2025-01-08,EU,2,Spark Plug,10,8.0,69.6
25769803847,2,AutoZone,2025-01-08,NA,2,Spark Plug,9,8.0,69.12
25769803797,4,NAPA,2025-01-08,EU,2,Spark Plug,3,8.0,22.8
34359738450,2,AutoZone,2025-01-09,NA,2,Spark Plug,2,8.0,14.24
34359738450,2,AutoZone,2025-01-09,NA,0,Brake Pad,5,50.0,240
42949673026,4,NAPA,2025-01-09,EU,1,Oil Filter,2,15.0,25.2
60129542210,4,NAPA,2025-01-09,NA,0,Brake Pad,10,50.0,470
60129542210,4,NAPA,2025-01-09,NA,2,Spark Plug,2,8.0,13.92
8589934698,2,AutoZone,2025-01-09,NA,2,Spark Plug,1,8.0,6.8
8589934698,2,AutoZone,2025-01-09,NA,1,Oil Filter,3,15.0,44.55
42949673026,4,NAPA,2025-01-09,EU,0,Brake Pad,1,50.0,44.5
34359738450,2,AutoZone,2025-01-09,NA,1,Oil Filter,4,15.0,53.4
8589934698,2,AutoZone,2025-01-09,NA,0,Brake Pad,7,50.0,308
60129542210,4,NAPA,2025-01-09,NA,1,Oil Filter,3,15.0,39.15
42949673026,4,NAPA,2025-01-09,EU,2,Spark Plug,9,8.0,57.6
51539607608,3,Bosch,2025-01-10,NA,2,Spark Plug,2,8.0,15.36
51539607608,3,Bosch,2025-01-10,NA,1,Oil Filter,5,15.0,61.5
51539607608,3,Bosch,2025-01-10,NA,0,Brake Pad,10,50.0,470
17179869187,2,AutoZone,2025-01-10,NA,2,Spark Plug,2,8.0,13.44
17179869187,2,AutoZone,2025-01-10,NA,1,Oil Filter,9,15.0,114.75
17179869187,2,AutoZone,2025-01-10,NA,0,Brake Pad,2,50.0,94
34359738454,4,NAPA,2025-01-11,NA,0,Brake Pad,9,50.0,373.5
34359738454,4,NAPA,2025-01-11,NA,2,Spark Plug,1,8.0,7.12
8589934609,1,GM,2025-01-11,NA,1,Oil Filter,1,15.0,12.6
8589934595,3,Bosch,2025-01-11,EU,2,Spark Plug,6,8.0,44.64
34359738454,4,NAPA,2025-01-11,NA,1,Oil Filter,3,15.0,43.2
8589934694,2,AutoZone,2025-01-11,EU,1,Oil Filter,6,15.0,74.7
8589934694,2,AutoZone,2025-01-11,EU,2,Spark Plug,6,8.0,46.56
8589934595,3,Bosch,2025-01-11,EU,0,Brake Pad,5,50.0,227.5
8589934609,1,GM,2025-01-11,NA,0,Brake Pad,9,50.0,427.5
8589934595,3,Bosch,2025-01-11,EU,1,Oil Filter,9,15.0,118.8
8589934609,1,GM,2025-01-11,NA,2,Spark Plug,9,8.0,63.36
8589934694,2,AutoZone,2025-01-11,EU,0,Brake Pad,10,50.0,490
108,2,AutoZone,2025-01-12,EU,1,Oil Filter,6,15.0,88.2
108,2,AutoZone,2025-01-12,EU,2,Spark Plug,8,8.0,63.36
108,2,AutoZone,2025-01-12,EU,0,Brake Pad,6,50.0,288
17179869297,2,AutoZone,2025-01-13,EU,0,Brake Pad,2,50.0,81
60129542146,2,AutoZone,2025-01-13,EU,1,Oil Filter,3,15.0,38.7
60129542146,2,AutoZone,2025-01-13,EU,0,Brake Pad,1,50.0,48
25769803848,0,Ford,2025-01-13,EU,2,Spark Plug,9,8.0,66.96
25769803848,0,Ford,2025-01-13,EU,1,Oil Filter,4,15.0,57
60129542146,2,AutoZone,2025-01-13,EU,2,Spark Plug,4,8.0,31.36
17179869297,2,AutoZone,2025-01-13,EU,2,Spark Plug,7,8.0,50.96
17179869297,2,AutoZone,2025-01-13,EU,1,Oil Filter,1,15.0,12.6
25769803848,0,Ford,2025-01-13,EU,0,Brake Pad,4,50.0,194
34359738387,1,GM,2025-01-14,EU,2,Spark Plug,3,8.0,20.88
34359738387,1,GM,2025-01-14,EU,1,Oil Filter,2,15.0,30
34359738387,1,GM,2025-01-14,EU,0,Brake Pad,5,50.0,220
60129542213,3,Bosch,2025-01-14,EU,2,Spark Plug,10,8.0,73.6
60129542213,3,Bosch,2025-01-14,EU,0,Brake Pad,7,50.0,308
60129542213,3,Bosch,2025-01-14,EU,1,Oil Filter,3,15.0,40.5
8589934661,3,Bosch,2025-01-14,EU,0,Brake Pad,6,50.0,294
8589934661,3,Bosch,2025-01-14,EU,1,Oil Filter,2,15.0,29.4
68,2,AutoZone,2025-01-14,NA,0,Brake Pad,6,50.0,267
68,2,AutoZone,2025-01-14,NA,2,Spark Plug,10,8.0,76.8
68,2,AutoZone,2025-01-14,NA,1,Oil Filter,9,15.0,113.4
8589934661,3,Bosch,2025-01-14,EU,2,Spark Plug,5,8.0,39.6
60129542176,4,NAPA,2025-01-16,EU,0,Brake Pad,8,50.0,384
60129542176,4,NAPA,2025-01-16,EU,2,Spark Plug,3,8.0,21.6
60129542176,4,NAPA,2025-01-16,EU,1,Oil Filter,9,15.0,132.3
60129542223,1,GM,2025-01-16,NA,0,Brake Pad,7,50.0,332.5
60129542223,1,GM,2025-01-16,NA,2,Spark Plug,6,8.0,43.68
60129542223,1,GM,2025-01-16,NA,1,Oil Filter,1,15.0,12.9
25769803891,0,Ford,2025-01-16,EU,1,Oil Filter,10,15.0,123
42949673024,2,AutoZone,2025-01-16,EU,1,Oil Filter,4,15.0,54.6
25769803891,0,Ford,2025-01-16,EU,0,Brake Pad,6,50.0,273
42949673024,2,AutoZone,2025-01-16,EU,0,Brake Pad,4,50.0,174
42949673024,2,AutoZone,2025-01-16,EU,2,Spark Plug,7,8.0,50.96
25769803891,0,Ford,2025-01-16,EU,2,Spark Plug,8,8.0,60.16
60129542173,0,Ford,2025-01-17,EU,0,Brake Pad,1,50.0,49.5
60129542173,0,Ford,2025-01-17,EU,1,Oil Filter,4,15.0,57
60129542173,0,Ford,2025-01-17,EU,2,Spark Plug,8,8.0,63.36
8589934596,1,GM,2025-01-17,EU,1,Oil Filter,1,15.0,13.2
8589934596,1,GM,2025-01-17,EU,2,Spark Plug,3,8.0,20.64
51539607595,4,NAPA,2025-01-17,NA,2,Spark Plug,5,8.0,35.2
